time_x,datetime,Blue,Green,Red,NIR,visnirAlbedo,time_y,elevation,slope,aspect,hillshade,time_end
1346507742569,2012-09-01 13:55:42.569,0.8247991800308228,0.8242532014846802,0.8100745677947998,0.6589525938034058,0.5707997376680376,1346457600000.0,601.965576171875,10.0,162.0,170.0,1346457600000.0
1407431210816,2014-08-07 17:06:50.816,0.9472175240516664,0.9190850257873536,0.907260000705719,0.8258050084114075,0.7146164157986643,1407456000000.0,2108.22265625,3.0,197.0,183.0,1407456000000.0
1407775352746,2014-08-11 16:42:32.746,0.9707300066947936,0.9330000281333924,0.9232100248336792,0.831992506980896,0.7201035988509654,1407801600000.0,2103.527587890625,6.0,188.0,183.0,1407801600000.0
1408036383696,2014-08-14 17:13:03.696,0.9765049815177916,0.94268000125885,0.9299749732017516,0.8337249755859375,0.7214796388804914,1407801600000.0,2104.3916015625,5.0,317.0,191.0,1407801600000.0
1403100186514,2014-06-18 14:03:06.514,0.983407497406006,0.9164999723434448,0.8621875047683716,0.6616299748420715,0.6727347326338291,1402876800000.0,1380.43310546875,6.0,191.0,184.0,1402876800000.0
1466690590086,2016-06-23 14:03:10.086,0.9990000128746032,0.9442474842071532,0.903932511806488,0.6646550297737122,0.6330963655471802,1466726400000.0,1377.908935546875,5.0,205.0,187.0,1466726400000.0
1466862673582,2016-06-25 13:51:13.582,0.985937476158142,0.9366024732589722,0.900439977645874,0.6732624769210815,0.6312668837070463,1466726400000.0,1377.908935546875,5.0,205.0,187.0,1466726400000.0
1468245057804,2016-07-11 13:50:57.804,0.667680025100708,0.56683748960495,0.3057250082492828,0.0006125000072643,0.567802044277254,1468281600000.0,1380.7789306640625,16.0,46.0,144.0,1468281600000.0
1468245081703,2016-07-11 13:51:21.703,0.6546725034713745,0.5519599914550781,0.2986850142478943,0.0051500000990927,0.5629601648858283,1468281600000.0,1380.7789306640625,16.0,46.0,144.0,1468281600000.0
1469455403660,2016-07-25 14:03:23.660,0.6695774793624878,0.6039075255393982,0.4698174893856048,0.1923425048589706,0.4730354634150863,1469491200000.0,1379.4693603515625,6.0,24.0,172.0,1469491200000.0
1469627462410,2016-07-27 13:51:02.410,0.7638750076293945,0.6852800250053406,0.5932375192642212,0.3048174977302551,0.4866408198058607,1469318400000.0,1373.02783203125,30.0,331.0,224.0,1470096000000.0
1469627486309,2016-07-27 13:51:26.309,0.7277125120162964,0.6472474932670593,0.5271549820899963,0.2469574958086013,0.4968912222698332,1469318400000.0,1373.02783203125,30.0,331.0,224.0,1470096000000.0
1470837805522,2016-08-10 14:03:25.522,0.9350625276565552,0.8630124926567078,0.7976999878883362,0.5084275007247925,0.5710956105113032,1470873600000.0,1378.222412109375,1.0,17.0,180.0,1470873600000.0
1471009864420,2016-08-12 13:51:04.420,0.9645425081253052,0.8867174983024597,0.8322675228118896,0.5378525257110596,0.5760803683996201,1471132800000.0,1379.138671875,4.0,48.0,172.0,1471132800000.0
